@rowCount	1402
w	d	t	g	r	n	v	s
cfari	$x_1$ commences, begins, or starts	gismu	something that begins	cfa,cfar,cfari
cfika	$x_1$ is a work of fiction about plot or theme $x_2$ by author $x_3$	gismu	a work of fiction	fik,fi'a,cfik,cfika
cfila	$x_1$ is a flaw or defect in $x_2$ causing $x_3$	gismu	a flaw	cfi,cfil,cfila
cfine	$x_1$ is a wedge of material $x_2$	gismu	a wedge	cfin,cfine
cfipu	$x_1$ confuses or baffles $x_2$ due to property $x_3$	gismu	something confusing	fi'u,cfip,cfipu
ciblu	$x_1$ is blood or vital fluid of organism $x_2$	gismu	blood	blu,cibl,ciblu
cicna	$x_1$ is cyan or torquoise	gismu	something cyan	cicn,cicna
cidja	$x_1$ is food or nutriment for $x_2$	gismu	food	dja,cidj,cidja
cidni	$x_1$ is the knee, elbow, or other hinged joint of limb $x_2$ of body $x_3$	gismu	a hinged joint	cid,cidn,cidni
cidro	$x_1$ is a quantity of hydrogen	gismu	a quantity of hydrogen	dro,cidr,cidro
cifnu	$x_1$ is an infant or baby of species $x_2$	gismu	an infant	cif,cifn,cifnu
cigla	$x_1$ is a gland secreting $x_2$ of body $x_3$	gismu	a gland	cig,cigl,cigla
cikna	$x_1$ is awake	gismu	something awake	cik,cikn,cikna
cikre	$x_1$ repairs or mends $x_2$ for use $x_3$	gismu	a repairer	cikr,cikre
ciksi	$x_1$ explains $x_2$ to $x_3$ with explanation $x_4$	gismu	an explainer	cki,ciks,ciksi
cilce	$x_1$ is wild or untamed	gismu	something wild	cic,cilc,cilce
cilmo	$x_1$ is moist or damp with liquid $x_2$	gismu	something moist	cim,cilm,cilmo
cilre	$x_1$ learns $x_2$ about $x_3$ from $x_4$ by method $x_5$	gismu	a learner	cli,cilr,cilre
cilta	$x_1$ is a thread of material $x_2$	gismu	a thread	cil,cilt,cilta
cimde	$x_1$ is a dimension of space or object $x_2$ according to rule or model $x_3$	gismu	a dimension	cimd,cimde
cimni	$x_1$ in infinite in property or dimension $x_2$ to degree or of type $x_3$	gismu	something infinite	cimn,cimni
cinba	$x_1$ kisses $x_2$ at $x_3$	gismu	a kisser	cinb,cinba
cindu	$x_1$ is an oak of species $x_2$	gismu	an oak	cind,cindu
cinfo	$x_1$ is a lion of species $x_2$	gismu	a lion	cinf,cinfo
cinje	$x_1$ is a wrinkle in $x_2$	gismu	a wrinkle	cij,cinj,cinje
cinki	$x_1$ is an insect of species $x_2$	gismu	an insect	cink,cinki
cinla	$x_1$ is thin in dimension $x_2$	gismu	something thin	cinl,cinla
cinmo	$x_1$ feels emotion $x_2$ about $x_3$	gismu	something feeling emotion	cni,cinm,cinmo
cinri	$x_1$ interests $x_2$	gismu	something interesting	ci'i,cinr,cinri
cinse	$x_1$ in activity or state $x_2$ exhibits sexuality $x_3$	gismu	something sexual	cin,cins,cinse
cinta	$x_1$ is paint of substance $x_2$ in a base of $x_3$	gismu	paint	cint,cinta
cinza	$x_1$ is a pincer or tongs for $x_2$ to pinch $x_3$	gismu	tongs	cinz,cinza
cipni	$x_1$ is a bird of species $x_2$	gismu	a bird	cpi,cipn,cipni
cipra	$x_1$ is a test of $x_2$ in subject $x_3$	gismu	a test	cip,cipr,cipra
cirko	$x_1$ loses $x_2$ at $x_3$	gismu	a loser of something	cri,cirk,cirko
cirla	$x_1$ is a quantity of cheese from source $x_2$	gismu	a quantity of cheese	cirl,cirla
ciska	$x_1$ writes $x_2$ on $x_3$ using $x_4$	gismu	a writer	ci'a,cisk,ciska
cisma	$x_1$ smiles	gismu	a smiler	cism,cisma
ciste	$x_1$ is a system with structure $x_2$, components $x_3$, displaying property $x_4$	gismu	a system	ci'e,cist,ciste
citka	$x_1$ eats $x_2$	gismu	an eater	cti,citk,citka
citno	$x_1$ is young in that it has $x_2$ (ka)	gismu	something young	cit,ci'o,citn,citno
citri	$x_1$ is a history of $x_2$ according to $x_3$	gismu	a history	cir,citr,citri
citsi	$x_1$ is a season defined by $x_2$ of year(s) $x_3$	gismu	a season	cits,citsi
civla	$x_1$ is a flea or louse of species $x_2$ parasitic on $x_3$	gismu	a flea	civ,civl,civla
cizra	$x_1$ is strange to $x_2$ in property $x_3$	gismu	something strange	ciz,cizr,cizra
ckabu	$x_1$ is a quantity of rubber from source $x_2$ made of $x_3$	gismu	a quantity of rubber	ckab,ckabu
ckafi	$x_1$ is a quantity of coffee from source $x_2$	gismu	a quantity of coffee	kaf,ckaf,ckafi
ckaji	$x_1$ is characterized by property $x_2$	gismu	something with a property	kai,ckaj,ckaji
ckana	$x_1$ is a bed of material $x_2$ for holding or supporting $x_3$	gismu	a bed	cka,ckan,ckana
ckape	$x_1$ is dangerous for $x_2$	gismu	dangerous	cap,ckap,ckape
ckasu	$x_1$ ridicules $x_2$ about $x_3$ by doing $x_4$	gismu	a ridiculer	cas,ckas,ckasu
ckeji	$x_1$ feels ashamed under conditions $x_2$ before audience $x_3$	gismu	something ashamed	kej,cke,ckej,ckeji
ckiku	$x_1$ is a key fitting lock $x_2$ with properties $x_3$	gismu	a key	kik,ckik,ckiku
ckilu	$x_1$ is a scale of units for measuring $x_2$	gismu	a scale	ci'u,ckil,ckilu
ckini	$x_1$ is related to $x_2$ by relationship $x_3$	gismu	something related	ki'i,ckin,ckini
ckire	$x_1$ is grateful or thankful to $x_2$ for $x_3$	gismu	something grateful	kir,ckir,ckire
ckule	$x_1$ is a school at $x_2$, teaching $x_3$ to $x_4$, operated by $x_5$	gismu	a school	kul,cu'e,ckul,ckule
ckunu	$x_1$ is a conifer of species $x_2$ with cones $x_3$	gismu	a conifer	ku'u,ckun,ckunu
cladu	$x_1$ is loud at observation point $x_2$	gismu	something loud	lau,clad,cladu
clani	$x_1$ is long in dimension $x_2$	gismu	something long	cla,clan,clani
claxu	$x_1$ lacks $x_2$	gismu	a lacker	cau,clax,claxu
clika	$x_1$ is lichen or moss of species $x_2$ growing on $x_3$	gismu	a lichen	clik,clika
clira	$x_1$ (nu) is early by standard $x_2$	gismu	something early	lir,clir,clira
clite	$x_1$ is polite in matter $x_2$ according to custom $x_3$	gismu	something polite	lit,clit,clite
cliva	$x_1$ leaves $x_2$ via $x_3$	gismu	a leaver	liv,li'a,cliv,cliva
clupa	$x_1$ is a loop of material $x_2$	gismu	a loop	cup,clup,clupa
cmaci	$x_1$ is mathematics of type $x_2$	gismu	a mathematic	cmac,cmaci
cmalu	$x_1$ is small in dimension $x_2$	gismu	something small	cma,cmal,cmalu
cmana	$x_1$ is a mountain projecting from $x_2$	gismu	a mountain	ma'a,cman,cmana
cmavo	$x_1$ is a structure word of group $x_2$, meaning $x_3$, used in language $x_4$	gismu	a structure word	ma'o,cmav,cmavo
cmene	$x_1$ is the name for $x_2$ used by $x_3$	gismu	a name	cme,me'e,cmen,cmene
cmila	$x_1$ laughs	gismu	a laugher	mi'a,cmil,cmila
cmima	$x_1$ is a member of $x_2$	gismu	a member	mim,cmi,cmim,cmima
cmoni	$x_1$ moans or howls $x_2$ expressing $x_3$	gismu	a moaner	cmo,co'i,cmon,cmoni
cnano	$x_1$ is an average in property or amount $x_2$ among set $x_3$	gismu	an average	na'o,cnan,cnano
cnebo	$x_1$ is the neck of $x_2$	gismu	a neck	neb,ne'o,cneb,cnebo
cnemu	$x_1$ rewards $x_2$ for atypical event or property $x_3$ with $x_4$	gismu	a rewarder	nem,ne'u,cnem,cnemu
cnici	$x_1$ is neat or orderly in property $x_2$	gismu	something neat	nic,cnic,cnici
cnino	$x_1$ is new to $x_2$ in property $x_3$	gismu	something new	nin,ni'o,cnin,cnino
cnisa	$x_1$ is a quantity of lead	gismu	a quantity of lead	nis,cnis,cnisa
cnita	$x_1$ is directly beneath or below $x_2$ in reference frame $x_3$	gismu	something beneath	nit,ni'a,cnit,cnita
cokcu	$x_1$ soaks up $x_2$ from $x_3$ into $x_4$	gismu	an absorber	cko,cokc,cokcu
condi	$x_1$ is deep in property $x_2$ away from $x_3$	gismu	something deep	con,cno,coi,cond,condi
cortu	$x_1$ feels pain at $x_2$	gismu	a feeler of pain	cor,cro,cort,cortu
cpacu	$x_1$ acquires or gets $x_2$ from $x_3$	gismu	an acquirer	cpa,cpac,cpacu
cpana	$x_1$ on top of $x_2$ in frame of reference $x_3$	gismu	something on top	cpan,cpana
cpare	$x_1$ climbs on $x_2$ in direction $x_3$ using $x_4$	gismu	a climber	par,cpar,cpare
cpedu	$x_1$ requests or asks for $x_2$ from $x_3$ in manner $x_4$	gismu	a requester	cpe,cped,cpedu
cpina	$x_1$ is pungent or irritating to sense $x_2$	gismu	something pungent	cpin,cpina
cradi	$x_1$ broadcasts or transmits $x_2$ via station or frequency $x_3$ to receiver $x_4$	gismu	a broadcaster	crad,cradi
crane	$x_1$ is in front of $x_2$ facing $x_3$	gismu	something in front	cra,cran,crane
creka	$x_1$ is a shirt of material $x_2$	gismu	a shirt	cek,crek,creka
crepu	$x_1$ harvests $x_2$ from $x_3$	gismu	a harvester	rep,crep,crepu
cribe	$x_1$ is a bear of species $x_2$	gismu	a bear	rib,crib,cribe
crida	$x_1$ is a fairy, elf, or other mythical humanoid of religion $x_2$	gismu	a fairy	rid,crid,crida
crino	$x_1$ is green	gismu	something green	ri'o,crin,crino
cripu	$x_1$ is a bridge across $x_2$ between $x_3$ and $x_4$	gismu	a bridge	rip,crip,cripu
crisa	$x_1$ is summer of year $x_2$ at location $x_3$	gismu	a summer	cis,cris,crisa
critu	$x_1$ is autumn of year $x_2$ at location $x_3$	gismu	an autumn	crit,critu
ctaru	$x_1$ as a tide in $x_2$ caused by $x_3$	gismu	a tide	ctar,ctaru
ctebi	$x_1$ is the lip of orifice $x_2$ of body $x_3$	gismu	a lip	teb,cteb,ctebi
cteki	$x_1$ is a tax on $x_2$ levied against $x_3$ by authority or collector $x_4$	gismu	a tax	tek,ce'i,ctek,cteki
ctile	$x_1$ is a quantity of petroleum from source $x_2$	gismu	a quantity of petroleum	ctil,ctile
ctino	$x_1$ as a shadow of $x_2$ made by light source $x_3$	gismu	a shadow	ti'o,ctin,ctino
ctuca	$x_1$ teaches to $x_2$ ideas $x_3$ about subject $x_4$ by method $x_5$	gismu	a teacher	ctu,ctuc,ctuca
cukla	$x_1$ is round	gismu	something round	cuk,cukl,cukla
cukta	$x_1$ is a book with work $x_2$ by author $x_3$ for audience $x_4$ in medium $x_5$	gismu	a book	cku,cukt,cukta
culno	$x_1$ is full of $x_2$	gismu	something full	clu,culn,culno
cumki	$x_1$ is possible	gismu	possible	cum,cu'i,cumk,cumki	See {fau}
cumla	$x_1$ is modest or humble about $x_2$	gismu	something modest	cul,cuml,cumla
cunmi	$x_1$ is a quantity of millet or grain of species $x_2$	gismu	a quantity of millet	cunm,cunmi
cunso	$x_1$ is random under conditions $x_2$ with probability distribution $x_3$	gismu	something random	cun,cu'o,cuns,cunso
cuntu	$x_1$ is an affair or organized activity involving people $x_2$	gismu	an affair	cu'u,cunt,cuntu
cupra	$x_1$ produces $x_2$ by process $x_3$	gismu	a producer	pra,cupr,cupra
curmi	$x_1$ lets $x_2$ happen	gismu	let happen	cru,curm,curmi
curnu	$x_1$ is a worm of species $x_2$	gismu	a worm	cur,curn,curnu
curve	$x_1$ is pure in property $x_2$	gismu	something pure	cuv,curv,curve
cusku	$x_1$ says $x_2$ for audience $x_3$ via medium $x_4$	gismu	a sayer	cus,sku,cusk,cusku
cutci	$x_1$ is a shoe for covering $x_2$ of material $x_3$	gismu	a shoe	cuc,cutc,cutci
cutne	$x_1$ is the chest of $x_2$	gismu	a chest	cut,cutn,cutne
cuxna	$x_1$ chooses $x_2$ from set $x_3$	gismu	a chooser	cux,cu'a,cuxn,cuxna
dacru	$x_1$ is a drawer in $x_2$ for contents $x_3$	gismu	a drawer	dac,dacr,dacru
dacti	$x_1$ is a material object enduring in space-time; $x_1$ is a thing	gismu	a material object enduring in space-time; a thing	dai,dact,dacti
dadjo	$x_1$ is Taoist in aspect $x_2$	gismu	something Taoist	daj,dadj,dadjo
dakfu	$x_1$ is a knife for cutting $x_2$ with blade material $x_3$	gismu	a knife	dak,dakf,dakfu
dakli	$x_1$ is a bag or sack containing $x_2$ of material $x_3$	gismu	a bag	dakl,dakli
damba	$x_1$ fights or struggles with $x_2$ over issue $x_3$	gismu	a fighter	dab,da'a,damb,damba
damri	$x_1$ is a drum, gong or other percussion instrument with beater $x_2$	gismu	a percussion instrument	damr,damri
dandu	$x_1$ is suspended or hangs from $x_2$ at joint $x_3$	gismu	something suspended	dad,dand,dandu
danfu	$x_1$ is the answer or solution to question or problem $x_2$	gismu	an answer	daf,danf,danfu
danlu	$x_1$ is a creature of species $x_2$	gismu	a creature	dal,da'u,danl,danlu
danmo	$x_1$ is smoke from source $x_2$	gismu	smoke	dam,danm,danmo
danre	$x_1$ puts pressure on or applies force to $x_2$	gismu	something applying pressure	da'e,danr,danre
dansu	$x_1$ dances to accompaniment or rhythm $x_2$	gismu	a dancer	dans,dansu
danti	$x_1$ is a bullet, missile, or other ballistic projectile for firing by $x_2$	gismu	a ballistic projectile	dan,dant,danti
daplu	$x_1$ is an island of material or property $x_2$ surrounded by $x_3$	gismu	an island	plu,dapl,daplu
dapma	$x_1$ condemns or curses $x_2$ to fate $x_3$	gismu	a condemner	dap,dapm,dapma
dargu	$x_1$ is a road or highway to $x_2$ from $x_3$ via $x_4$	gismu	a road	dag,darg,dargu
darlu	$x_1$ argues for stance $x_2$ against stance $x_3$	gismu	an arguer	dau,darl,darlu
darno	$x_1$ is distant from $x_2$ in property $x_3$	gismu	something distant	dar,da'o,darn,darno
darsi	$x_1$ shows audacity in behavior $x_2$	gismu	something showing audacity	dars,darsi
darxi	$x_1$ hits or strikes $x_2$ with $x_3$ at $x_4$	gismu	a hitter	dax,da'i,darx,darxi
daski	$x_1$ is a pocket or pouch in $x_2$	gismu	a pocket	dask,daski
dasni	$x_1$ wears $x_2$ as garment of type $x_3$	gismu	a wearer	das,dasn,dasni
daspo	$x_1$ destroys $x_2$	gismu	a destroyer	spo,dasp,daspo
dasri	$x_1$ is a ribbon or strip of material $x_2$	gismu	a ribbon	sri,dasr,dasri
datka	$x_1$ is a duck of species $x_2$	gismu	a duck	datk,datka
datni	$x_1$ is information about $x_2$ gathered by method $x_3$	gismu	information	datn,datni
decti	$x_1$ is a tenth of $x_2$ in dimension or aspect $x_3$	gismu	a tenth	dec,dect,decti
degji	$x_1$ is a finger, toe, or digit on limb $x_2$ of body $x_3$	gismu	a finger or toe	deg,degj,degji
dejni	$x_1$ owes debt $x_2$ to creditor $x_3$ in return for $x_4$	gismu	a debtor	dej,dejn,dejni
dekpu	$x_1$ is $x_2$ non-metric volume units in standard $x_3$ with subunits $x_4$	gismu	something measured in non-metric volume	dekp,dekpu
dekto	$x_1$ is ten of $x_2$ in dimension or aspect $x_3$	gismu	tens	dek,dekt,dekto
delno	$x_1$ is $x_2$ candela in luminosity	gismu	something measured in candela	del,de'o,deln,delno
dembi	$x_1$ is a legume, bean, or pea from plant $x_2$	gismu	a legume seed	deb,demb,dembi
denci	$x_1$ is a tooth of $x_2$	gismu	a tooth	den,de'i,denc,denci
denmi	$x_1$ is dense in property $x_2$ at location $x_3$	gismu	something dense	dem,denm,denmi
denpa	$x_1$ waits or pauses for $x_2$ at state $x_3$ before doing $x_4$	gismu	a pauser	dep,de'a,denp,denpa
dertu	$x_1$ is a quantity of soil or dirt from $x_2$ of composition $x_3$	gismu	a quantity of soil	der,de'u,dert,dertu
derxi	$x_1$ is a heap or stack of materials $x_2$ at location $x_3$	gismu	a heap	dre,derx,derxi
desku	$x_1$ is shakes or vibrates from force $x_2$	gismu	something vibrating	des,desk,desku
detri	$x_1$ is the date of event $x_2$ at location $x_3$ by calendar $x_4$	gismu	a date	det,detr,detri
dicra	$x_1$ interrupts or disrupts $x_2$ due to quality $x_3$	gismu	an interrupter	dir,dicr,dicra
