@rowCount	2000
w	d	n	t	r	g	b	s	v
dasri	$x_1$ clani je jarki je cinla je toltinsa marji $x_2$	{clani}; {cinla}; {toltinsa}; {marji}	gismu	sri;dasr;dasri
datka	$x_1$ limna cipni $x_2$ noi jutsi la'o jutygunma Anas jutygunma ku'o gi'e se ja'urxe'a lo ganra	{limna}; {cipni}; {jutsi}; {ja'urxe'a}; {ganra}; {gunse}; {jipci}; {xruki}	gismu	datk;datka
datni	$x_1$ fatci gi'e srana $x_2$ gi'e se cpacu ta'i $x_3$	{fatci}; {srana}; {cpacu}	gismu	datn;datni
decti	$x_1$ klani li gei ni'u re $x_2$	{klani}; {centi}; {dekto}; {femti}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {mikri}; {milti}; {nanvi}; {petso}; {picti}; {terto}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}	gismu	dec;dect;decti
dekpu	$x_1$ klani $x_2$ lo ni canlu kei ma'i $x_3$	{klani}; {canlu}; {ma'i}	gismu	dekp;dekpu
dekto	$x_1$ klani li gei pa $x_2$	{klani}; {centi}; {decti}; {femti}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {mikri}; {milti}; {nanvi}; {petso}; {picti}; {terto}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}	gismu	dek;dekt;dekto
delno	$x_1$ klani $x_2$ lo sornai rauci'e ni gusni carmi	{klani}; {gusni}; {carmi}	gismu	del;de'o;deln;delno
denpa	$x_1$ cando co'u lo nu $x_2$ fasnu kei gi'e stali $x_3$ co'u lo ka co'a ja di'a ckaji ja zukte $x_4$	{cando}; {co'u}; {fasnu}; {stali}; {co'a}; {di'a}; {ckaji}; {zukte}; {de'a}	gismu	dep;de'a;denp;denpa
derxi	$x_1$ gunma $x_2$ .i ro me $x_2$ cpana ja se cpana su'o me $x_2$ .i $x_1$ zvati $x_3$	{gunma} .i {cpana} .i {cmana}	gismu	dre;derx;derxi
desku	$x_1$ slilu bai $x_2$ .i $x_1$ rapli ke sutra ke muvdu je xruti bai $x_2$	{slilu}; {bapli}; {rapli}; {sutra}; {muvdu}; {xruti}	gismu	des;desk;desku
detri	$x_1$ noi nanca jo'u masti jo'u djedi sinxa cu judri $x_2$ noi fasnu kei $x_3$	{nanca}; {masti}; {djedi}; {sinxa}; {judri}; {fasnu}; {tcika}	gismu	det;detr;detri		de'i
dicra	$x_1$ jai se jalge lo nu $x_2$ tolcfa kei fai $x_3$	{jalge}; {tolcfa}; {zunti}; {fanta}; {denpa}	gismu	dir;dicr;dicra		de'a
drani	$x_1$ mapti lo fatci ja jetnu $x_2$ .i $x_1$ to'e srera $x_2$	{mapti}; {fatci}; {jetnu}; {srera}	gismu	dra;dran;drani
drata	$x_1$ frica $x_2$ lo ka ce'u du makau ma'i $x_3$ i $x_1$ to'e mintu $x_2$ boi $x_3$	{frica}, {mintu}	gismu	dat;drat;drata
drudi	$x_1$ gacri je gapru je pagbu $x_2$	{gacri}; {gapru}; {pagbu}; {loldi}	gismu	rud;dru;drud;drudi
dugri	$x_2$ tenfa $x_3$ boi $x_1$ .i $x_1$ nu'a de'o $x_2$ boi $x_3$	{tenfa}; {de'o}	gismu	dug;dugr;dugri
dukse	$x_1$ zmadu lo banzu $x_2$ ma'i $x_3$ .i $x_1$ zmadu lo mansa be $x_3$ bei $x_2$	{banzu}, {zmadu}; {du'e}	gismu	dus;du'e;duks;dukse
dukti	$x_1$ bancu fi $x_2$ fe lo nutli be $x_3$ $x_3$	{bancu}; {nutli}; {to'e}; {ragve}; {fatne}	gismu	dut;dukt;dukti
dunda	$x_1$ noi tolcau $x_2$ cu gasnu lo nu $x_3$ co'a tolcau $x_2$		gismu	dud;du'a;dund;dunda
dunja	$x_1$ noi litki cu binxo lo sligu	{litki}; {sligu}; {febvi}; {lunsa}; {runme}	gismu	duj;dunj;dunja
dunku	$x_1$ mutce lo ka xanka ja badri $x_2$	{mutce}; {xanka}; {badri}	gismu	duk;du'u;dunk;dunku
dunli	ro da zo'u $x_1$ .o $x_2$ da ckini $x_3$	selsmudukti fa zo {frica} .i srana fa zo {mintu} .e zo {ckini} .e zo {dubdu'i}	gismu	dun;du'i;dunl;dunli		du'i
dunra	$x_1$ citsi lo ka lenku kei $x_2$ tu'i $x_3$ gi'e se lidne lo critu gi'e lidne lo vensa	{citsi}; {lenku}; {crisa}; {critu}; {vensa}	gismu	dur;dunr;dunra
dzena	$x_1$ mutce lidne $x_2$ $x_3$ noi mu'a lo ka rorci .i lo rorlei be $x_1$ cu purci lo rorlei be lo rorci be $x_2$	{mutce}; {lidne}; {rorci}; {rorlei}; {purci}	gismu	dze;dzen;dzena
farvi	$x_1$ cenba co'u lo nu $x_1$ du $x_2$ kei co'a lo nu $x_1$ du $x_3$ kei ca'o lo nu $x_1$ du $x_4$	{cenba}; {co'u}; {co'a}; {ca'o}	gismu	fav;farv;farvi
fasnu	$x_1$ co'a je ca'o je co'u zasti .i $x_1$ ca'o zasti .i $x_1$ co'i zasti	{zasti}	gismu	fau;fasn;fasnu		fau
fatci	$x_1$ zasti lo na'e xanri	{datni}; {jitfa}; {sucta}; {xanri}; {jetnu}; {fasnu}; {zasti}; {cfika}; {saske}	gismu	fac;fatc;fatci	fatci
fatne	$x_1$ dukti $x_2$ lo ka ce'u porsi ma kau	{dukti} .i {porsi}	gismu	fat;fa'e;fatn;fatne		fa'e
fatri	$x_1$ se menre ja gunma ja se spisa lo se me $x_2$ moi be $x_3$	{menre}; {gunma}; {spisa}; {moi}	gismu	fai;fatr;fatri
febvi	$x_1$ noi litki cu binxo lo gapci	{litki}; {gapci}; {dunja}; {lunsa}; {runme}	gismu	feb;febv;febvi
femti	$x_1$ klani li gei ni'u pa mu $x_2$	{klani}; {centi}; {decti}; {dekto}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {mikri}; {milti}; {nanvi}; {petso}; {picti}; {terto}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}	gismu	fem;femt;femti
fendi	$x_1$ gasnu lo nu $x_2$ noi pa mei ja gunma ja kansi'u ja jonsi'u cu binxo $x_3$ noi sepsi'u $x_4$	{gasnu}; {pa}; {mei}; {gunma}; {kansi'u}; {jonsi'u}; {binxo}; {sepsi'u}	gismu	fed;fend;fendi
fengu	$x_1$ cinmo fi $x_2$ fe lo ka mutce lo ka to'e se pluka ja se fanza ja dunku lo nu $x_2$ zukte ja ckaji $x_3$	{cinmo}; {mutce}; {pluka}; {fanza}; {dunku}; {zukte}; {ckaji}; {dunku}	gismu	feg;fe'u;feng;fengu
fenki	$x_1$ to'e racli $x_2$ .i $x_1$ kalsa lo ka zukte $x_2$ .i lo nu $x_1$ cinmo $x_2$ cu vlile	{racli}; {kalsa}; {zukte}; {cinmo}; {vlile}; {bebna}	gismu	fek;fenk;fenki
fenra	$x_1$ tcejarki gi'e kevna $x_2$		gismu	fer;fe'a;fenr;fenra
fepni	$x_1$ klani $x_2$ lo ka lo xo kau jdini be $x_3$ ke vipsi gradu cu vamji ce'u	{klani}; {jdini}; {vipsi}; {gradu}; {vamji}; {rupnu}	gismu	fep;fei;fepn;fepni
ferti	.i lo si'o ce'u goi $x_1$ ferti ce'u goi $x_2$ cu si'o ce'u goi $x_1$ kakne lo ka ce'u jai si'u farvi fai ce'uxire goi $x_2$ kei zo'e	.i .e'u do catlu zo'e pe zo {kakne} .e zo {cupra} .e zo {rirni} .e zo {farvi} .e zo {zbasu} .e zo {jbena}	gismu	fre;fert;ferti	kakne
festi	$x_1$ na'e se djica ja na'e se nitcu te pruce fi $x_2$	{djica}; {nitcu}; {pruce}	gismu	fes;fest;festi
filso	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo bangajupu ja gugdepusu $x_2$	{kulnu}; {bangu}; {cecmu}; {natmi}; {bangajupu}; {gugdepusu}; {xrabo}; {semto}; {xazdo}	gismu	fis;fils;filso
finpe	$x_1$ lekselblu je jaurxa'u bogda'u $x_2$	{lekselblu}; {jaurxa'u}; {bogda'u}	gismu	fip;fi'e;finp;finpe
finti	$x_1$ gasnu lo nu $x_2$ zasti gi'e tutci $x_3$ .i $x_1$ zbasu $x_2$ gi'e kanpe lo nu $x_2$ ba se pilno fi $x_3$	{gasnu}; {zasti}; {tutci}; {zbasu}; {kanpe}; {pilno}	gismu	fin;fi'i;fint;finti		fi'e
a	logji jonma'o .i te jorne le li'erla'i sumti le se li'erla'i sumti ja'e lo vlina	{logji} {jonma'o}; {sumti} {vlina}	cmavo		a		A
a'a	tcita le se cusku le du'u la'e ri se jundi le cusku	{jundi}	cmavo		a'a		UI1
a'a cu'i	tcita le se cusku le du'u la'e ri se nalju'i	{a'a} {cu'i}, {nalju'i}	cmavo-compound		a'acu'i		UI*
a'a nai	tcita le se cusku le du'u la'e ri se tolju'i	{a'a} {nai}; {tolju'i}	cmavo-compound		a'anai		UI*
mikce	$x_1$ kurji $x_2$ te zu'e lo nu $x_2$ co'u bilma $x_3$ kei ta'i $x_4$	{kurji}; {bilma}; {kanro}; {spita}	gismu	mic;mikc;mikce
mikri	$x_1$ klani li gei ni'u xa $x_2$	{klani}; {centi}; {decti}; {dekto}; {femti}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {milti}; {nanvi}; {petso}; {picti}; {terto}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}	gismu	mik;mikr;mikri
milti	$x_1$ klani li gei ni'u ci $x_2$	{klani}; {centi}; {decti}; {dekto}; {femti}; {gigdo}; {gocti}; {gotro}; {gradu}; {kilto}; {megdo}; {mikri}; {nanvi}; {petso}; {picti}; {terto}; {xatsi}; {xecto}; {xexso}; {zepti}; {zetro}	gismu	mil;milt;milti
milxe	$x_1$ ge nai mutce $x_2$ gi nai mutce lo dukti be $x_2$		gismu	mli;milx;milxe	milxe
minde	$x_1$ jungau $x_2$ lo du'u $x_2$ bilga $x_3$ ca'i $x_1$	{jungau}; {bilga}; {catni}; {lacri}; {tinbe}; {jitro}; {gidva}; {jatna}; {turni}	gismu	mid;mi'e;mind;minde
minji	$x_1$ cabra $x_2$ gi'e gunma lo ki'irsi'u pagbu poi ro ke'a cu tutci lo steci	{cabra}; {gunma}; {ki'irsi'u}; {pagbu}; {tutci}; {steci}	gismu	mi'i;minj;minji
minli	$x_1$ noi na'o clani tersei cu klani $x_2$ lo ni clani kei ma'i $x_3$	{clani}; {tersei}; {klani}; {ma'i}; {gutci}; {mitre}	gismu	minl;minli
minra	$x_1$ noi na'o sefta cu te benji $x_2$ gi'e xrube'i $x_2$ boi $x_3$ noi ganse $x_4$	{benji} .i {xrube'i} .i {ganse} .i {sefta}	gismu	mir;minr;minra
mintu	$x_1$ dunli $x_2$ lo ka ce'u du makau ma'i $x_3$ i $x_1$ to'e drata $x_2$ boi $x_3$ i $x_1$ joi $x_2$ simxu lo ka ce'u ce'u basti $x_3$	{dunli}, {drata}	gismu	mit;mi'u;mint;mintu
mipri	$x_1$ fanta lo nu $x_2$ se djuno ja se sanji $x_3$ kei ta'i $x_4$ .i $x_1$ to'e jarco $x_2$ $x_3$ ta'i $x_4$	{fanta}; {djuno}; {sanji}; {jarco}	gismu	mip;mipr;mipri
mirli	$x_1$ rapmarxa mabru $x_2$ noi jutsi la'o lanzu Cervidae lanzu	{rapmarxa}; {mabru}; {jutsi}; {lanme}; {kanba}; {bakni}; {kumte}; {djirafa}	gismu	mirl;mirli
misro	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo bangaruzu ja gugde'egu $x_2$	{kulnu}; {bangu}; {cecmu}; {natmi}; {bangaruzu}; {gugde'egu}; {xrabo}; {friko}	gismu	misr;misro
mitre	$x_1$ klani $x_2$ lo sornai rauci'e ni clani	{klani}; {sornai}; {rauci'e}; {clani}; {minli}; {gutci}	gismu	tre;mitr;mitre
mlana	$x_1$ bartu ja jimte sefta $x_2$ gi'e se farna $x_3$	{bartu}; {jimte}; {sefta}; {farna}	gismu	mla;mlan;mlana
mlatu	$x_1$ tolcilce ke re'ucti mabru $x_2$ noi jutsi la'o jutsi Felis domestica jutsi .i $x_1$ re'ucti mabru $x_2$ noi jutsi la'o lanzu Felidae lanzu	{tolcilce}; {re'ucti}; {mabru}; {cinfo}; {tirxu}	gismu	lat;mlat;mlatu
mleca	lo se me'au $x_3$ be $x_1$ lo se me'au $x_3$ be $x_2$ cu dubme'a gi'e se sumji $x_4$	srana fa zo {dubme'a} .e zo {zmadu} .e zo {dunli} .e zo {frica}	gismu	mec;me'a;mlec;mleca		me'a
mledi	$x_1$ pavyselsle spati $x_2$ gi'e se fusra je parji $x_3$	{pavyselsle}; {spati}; {fusra}; {parji}	gismu	led;mled;mledi
mluni	$x_1$ litru lo sruri be $x_2$ lo nu $x_2$ lacpu $x_1$	{litru}; {sruri}; {lacpu}; {lunra}	gismu	lun;mlun;mluni
mokca	$x_1$ se cimde no da gi'e pagbu ja cmima $x_2$ noi se cimde su'o da	{cimde}; {pagbu}; {cmima}; {jipno}; {jganu}; {linji}	gismu	moc;mokc;mokca
molki	$x_1$ dinju jo'u cabra $x_2$ noi pruce	{dinju}; {cabra}; {pruce}	gismu	mlo;molk;molki
morji	$x_1$ pensi ja sanji $x_2$ noi datni $x_3$ lo nu cpacu lo menli sorcu	{pensi}; {sanji}; {datni}; {cpacu}; {menli}; {sorcu}	gismu	moj;mo'i;morj;morji
morko	$x_1$ ckini lo kulnu ja bangu ja cecmu ja natmi pe lo gugdemu'a $x_2$	{kulnu}; {bangu}; {cecmu}; {natmi}; {gugdemu'a}; {friko}; {xrabo}	gismu	mor;mork;morko
morna	$x_1$ stura $x_2$ noi tarmi	{stura}; {tarmi}	gismu	mon;mo'a;morn;morna
morsi	$x_1$ ba'o jmive	srana fa zo {jmive}	gismu	mro;mors;morsi
mraji	$x_1$ gurni ja spati $x_2$ noi jutsi la'o jutsi Secale cereale jutsi	{gurni}; {spati}; {jutsi}	gismu	mraj;mraji
mrilu	$x_1$ benji $x_2$ noi dacti ku'o $x_3$ $x_4$ $x_5$ noi bevri $x_2$ $x_3$ $x_4$	{benji}; {dacti}; {bevri}	gismu	mri;mril;mrilu
mucti	$x_1$ claxu lo ka ce'u marji .i $x_1$ to'e dacti	{claxu}; {marji}; {dacti}	gismu	mut;muct;mucti
mukti	lo nu $x_1$ se sanji $x_3$ cu te frati $x_2$ $x_3$ gi'a se jalge lo nu $x_3$ djica lo ka zukte $x_2$	{sanji}; {frati}; {zukte}; {xlura}; {rinka}; {jalge}; {krinu}; {djica}	gismu	muk;mu'i;mukt;mukti		mu'i;mu'i nai
mulno	$x_1$ jai claxu no pagbu fai $x_2$	{claxu}; {pagbu}; {fanmo}; {culno}; {prane}; {xadba}; {munje}	gismu	mul;mu'o;muln;mulno
munje	$x_1$ gunma lo ro mei be lo srana be $x_2$	{gunma}; {srana}; {kuspe}	gismu	muj;mu'e;munj;munje
mupli	$x_1$ noi cmima $x_3$ cu jarco $x_2$ noi kampu $x_3$	{mu'u}; {mu'a}	gismu	mup;mupl;mupli	mupli	mu'u
murse	$x_1$ selguskandi pagbu $x_2$ noi djedi ku'o gi'e jbini lo donri jo'u lo nicte gi'e ga purci lo solnuntolcanci gi balvi lo solnuncanci vau gi'e se stuzi $x_3$	{selguskandi}; {pagbu}; {djedi}; {jbini}; {donri}; {nicte}; {purci}; {solnuntolcanci}; {balvi}; {solnuncanci}; {stuzi}; {cerni}; {vanci}	gismu	murs;murse
murta	$x_1$ dandu gi'e gacri $x_2$ gi'e bukpu $x_3$	{dandu}; {gacri}; {bukpu}	gismu	mur;mu'a;murt;murta
mutce	$x_1$ klani lo barda be fi $x_3$ be'o $x_2$	{toltce}, {milxe}; {so'i}	gismu	tce;mutc;mutce	mutce
muvdu	$x_1$ cenba lo ka ce'u zvati makau kei fe'e co'u $x_2$ fe'e co'a $x_3$ fe'e ca'o $x_4$		gismu	muv;mu'u;muvd;muvdu	muvdu
nabmi	$x_1$ zunti lo nu $x_2$ zukte $x_3$ .i lo nu $x_2$ tolcri lo danfu be $x_1$ cu sarcu $x_3$ .i $x_1$ to'e sidju $x_2$ $x_3$	{zunti}; {zukte}; {tolcri}; {danfu}; {sarcu}; {sidju}	gismu	nam;nabm;nabmi
nalci	$x_1$ xadypau $x_2$ gi'e tutci lo ka ce'u slilu lo ka muvdu lo gapru kei jo'u lo ka muvdu lo cnita kei ja'e lo nu $x_2$ vofli	srana fa zo {cipni} .e zo {rebla} .e zo {jimca} .e zo {pimlu} .e zo {vofli}	gismu	na'i;nalc;nalci	nalci
namcu	$x_1$ te kancu ja se klani	{kanju}, {klani}; {pa}, {re}, {ci}, {vo}, {mu}, {xa}, {se}, {bi}, {so}, {no}; {dau}, {fei}, {gai}, {jau}, {rei}, {vai}; {ro}, {so'a}, {so'e}, {so'i}, {so'o}, {so'u}; {su'o}, {su'e}, {za'u}, {me'i}, {da'a}; {rau}, {du'e}, {mo'a}, {no'o}; {ci'i}, {pai}, {te'o}; {ji'i}, {ma'u}, {ni'u}, {ce'i}; {ki'o}, {ka'o}, {fi'u}, {pi}, {ra'e}, {pi'e}; {tu'o}, {xo}	gismu	nac;na'u;namc;namcu	namcu
nanba	$x_1$ cidja gi'e se jukpa fi lo nu glari'a lo pesxu be lo grupu'o be $x_2$ be'o jo'u lo ladru ja djacu jo'u to su'o roi ku toi lo fomymledi	{cidja}; {pesxu}; {grupu'o}; {fomymledi}	gismu	nab;nanb;nanba
